,Circle,Police Station,Event Type,Create Date/Time
3854,C2,PS3,Domestic Violence,09-06-2021 00:55
3855,C2,PS3,Accident,09-06-2021 00:59
3856,C2,PS3,Threat In Person,09-06-2021 01:45
3857,C2,PS3,Sos,09-06-2021 08:19
3858,C2,PS3,Sos,09-06-2021 08:31
3859,C2,PS3,Theft,09-06-2021 09:01
3861,C2,PS3,Information Against Police,09-06-2021 10:40
3862,C2,PS3,Property Disputes,09-06-2021 10:46
3863,C2,PS3,Theft,09-06-2021 11:14
3864,C2,PS3,Theft,09-06-2021 11:28
3865,C2,PS3,Theft,09-06-2021 11:54
3866,C2,PS3,Dispute,09-06-2021 13:13
3867,C2,PS3,Threat In Person,09-06-2021 13:36
3868,C2,PS3,Property Disputes,09-06-2021 13:44
3869,C2,PS3,Dispute,09-06-2021 13:54
3870,C2,PS3,Information Against Police,09-06-2021 13:56
3871,C2,PS3,Dispute,09-06-2021 16:30
3872,C2,PS3,Found Deadbody,09-06-2021 19:36
3873,C2,PS3,Domestic Violence,09-06-2021 20:33
3874,C2,PS3,Threat In Person,09-06-2021 20:54
3875,C2,PS3,Dispute,09-06-2021 21:05
3877,C2,PS3,Threat In Person,09-06-2021 22:35
3878,C2,PS3,Crime On Phone Mobile Social Media Internet,09-06-2021 22:48
3879,C2,PS3,Crime On Phone Mobile Social Media Internet,09-06-2021 23:06
3880,C2,PS3,Domestic Violence,10-06-2021 00:13
3881,C2,PS3,Kidnap,10-06-2021 00:17
3882,C2,PS3,Threat In Person,10-06-2021 00:36
3884,C2,PS3,Dispute,10-06-2021 03:02
3885,C2,PS3,Corona,10-06-2021 05:24
3886,C2,PS3,Information Against Police,10-06-2021 05:56
3887,C2,PS3,Dispute,10-06-2021 07:55
3888,C2,PS3,Dispute,10-06-2021 10:21
3889,C2,PS3,Traffic Jam,10-06-2021 10:54
3890,C2,PS3,Dispute,10-06-2021 12:10
3891,C2,PS3,Dispute,10-06-2021 12:23
3893,C2,PS3,Female Sexual Harrassment,10-06-2021 13:11
3894,C2,PS3,Dispute,10-06-2021 13:14
3895,C2,PS3,Dispute,10-06-2021 13:47
3896,C2,PS3,Dispute,10-06-2021 14:36
3897,C2,PS3,Dispute,10-06-2021 15:04
3898,C2,PS3,Dispute,10-06-2021 15:24
3900,C2,PS3,Animals Related,10-06-2021 17:45
3901,C2,PS3,Dispute,10-06-2021 20:31
3902,C2,PS3,Dispute,10-06-2021 20:47
3903,C2,PS3,Crime On Phone Mobile Social Media Internet,10-06-2021 20:47
3904,C2,PS3,Information Against Police,10-06-2021 20:52
3905,C2,PS3,Domestic Violence,10-06-2021 21:22
3906,C2,PS3,Threat In Person,10-06-2021 21:27
3907,C2,PS3,Threat In Person,10-06-2021 21:31
3908,C2,PS3,Dispute,10-06-2021 21:39
3909,C2,PS3,Dispute,10-06-2021 21:42
3910,C2,PS3,Dispute,10-06-2021 22:12
3911,C2,PS3,Dispute,10-06-2021 22:46
3912,C2,PS3,Domestic Violence,10-06-2021 23:59
3913,C2,PS3,Suspicious Person Information,11-06-2021 02:18
3914,C2,PS3,Theft,11-06-2021 04:37
3915,C2,PS3,Ndps Act Offenses,11-06-2021 04:47
3916,C2,PS3,Theft,11-06-2021 08:33
3917,C2,PS3,Female Sexual Harrassment,11-06-2021 09:14
3918,C2,PS3,Threat In Person,11-06-2021 09:20
3919,C2,PS3,Threat In Person,11-06-2021 09:44
3920,C2,PS3,Property Disputes,11-06-2021 12:33
3921,C2,PS3,Threat In Person,11-06-2021 12:58
3923,C2,PS3,Property Disputes,11-06-2021 15:58
3924,C2,PS3,Information Against Police,11-06-2021 15:59
3925,C2,PS3,Domestic Violence,11-06-2021 16:06
3926,C2,PS3,Domestic Violence,11-06-2021 16:14
3927,C2,PS3,Domestic Violence,11-06-2021 19:15
3929,C2,PS3,Threat In Person,11-06-2021 19:23
3930,C2,PS3,Female Harrassment,11-06-2021 20:04
3931,C2,PS3,Medium Fire,11-06-2021 20:05
3932,C2,PS3,Theft,11-06-2021 20:13
3934,C2,PS3,Theft,11-06-2021 21:17
3935,C2,PS3,Dispute,11-06-2021 21:21
3936,C2,PS3,Threat In Person,11-06-2021 21:37
3938,C2,PS3,Threat In Person,11-06-2021 21:38
3940,C2,PS3,Dispute,11-06-2021 21:47
3941,C2,PS3,Threat In Person,11-06-2021 22:08
3942,C2,PS3,Female Sexual Harrassment,11-06-2021 23:08
3943,C2,PS3,Crime On Phone Mobile Social Media Internet,11-06-2021 23:19
3944,C2,PS3,Domestic Violence,12-06-2021 00:34
3945,C2,PS3,Information Against Police,12-06-2021 02:01
3946,C2,PS3,Dispute,12-06-2021 02:17
3947,C2,PS3,Dispute,12-06-2021 03:14
3948,C2,PS3,Information Against Police,12-06-2021 03:33
3949,C2,PS3,Dispute,12-06-2021 03:33
3950,C2,PS3,Dispute,12-06-2021 04:25
3951,C2,PS3,Theft,12-06-2021 06:08
3953,C2,PS3,Threat In Person,12-06-2021 09:38
3954,C2,PS3,Threat In Person,12-06-2021 10:04
3955,C2,PS3,Corona,12-06-2021 10:24
3956,C2,PS3,Kidnap,12-06-2021 10:25
3957,C2,PS3,Information Against Police,12-06-2021 10:26
3958,C2,PS3,Property Disputes,12-06-2021 12:31
3959,C2,PS3,Threat In Person,12-06-2021 13:17
3961,C2,PS3,Domestic Violence,12-06-2021 14:58
3962,C2,PS3,Threat In Person,12-06-2021 16:24
3963,C2,PS3,Dispute,12-06-2021 16:25
3964,C2,PS3,Dispute,12-06-2021 17:06
3965,C2,PS3,Dispute,12-06-2021 17:09
3966,C2,PS3,Theft,12-06-2021 18:03
3967,C2,PS3,Encroachment,12-06-2021 18:06
3968,C2,PS3,Domestic Violence,12-06-2021 18:13
3969,C2,PS3,Corona,12-06-2021 18:26
3971,C2,PS3,Threat In Person,12-06-2021 20:40
3972,C2,PS3,Dispute,12-06-2021 20:49
3973,C2,PS3,Dispute,12-06-2021 20:58
3974,C2,PS3,Dispute,12-06-2021 22:23
3975,C2,PS3,Dispute,12-06-2021 22:53
3976,C2,PS3,Human Trafficking,12-06-2021 23:16
3977,C2,PS3,Domestic Violence,12-06-2021 23:37
3978,C2,PS3,Dispute,12-06-2021 23:42
3979,C2,PS3,Domestic Violence,13-06-2021 00:01
3980,C2,PS3,Crime On Phone Mobile Social Media Internet,13-06-2021 01:03
3981,C2,PS3,Human Trafficking,13-06-2021 01:40
3982,C2,PS3,Threat In Person,13-06-2021 05:24
3983,C2,PS3,Theft,13-06-2021 07:01
3984,C2,PS3,Dispute,13-06-2021 08:26
3985,C2,PS3,Domestic Violence,13-06-2021 09:52
3986,C2,PS3,Dispute,13-06-2021 11:10
3987,C2,PS3,Animals Related,13-06-2021 14:39
3988,C2,PS3,Theft,13-06-2021 15:56
3989,C2,PS3,Dispute,13-06-2021 16:29
3990,C2,PS3,Dispute,13-06-2021 17:07
3991,C2,PS3,Threat In Person,13-06-2021 18:31
3992,C2,PS3,Dispute,13-06-2021 19:22
3993,C2,PS3,Threat In Person,13-06-2021 19:31
3994,C2,PS3,Domestic Violence,13-06-2021 19:49
3995,C2,PS3,Threat In Person,13-06-2021 20:39
3996,C2,PS3,Missing,13-06-2021 21:27
3997,C2,PS3,Dispute,13-06-2021 21:37
3999,C2,PS3,Dispute,13-06-2021 22:42
4000,C2,PS3,Domestic Violence,13-06-2021 22:44
4001,C2,PS3,Domestic Violence,13-06-2021 23:03
4002,C2,PS3,Domestic Violence,13-06-2021 23:14
4003,C2,PS3,Domestic Violence,13-06-2021 23:17
4004,C2,PS3,Police Help Required By 108,13-06-2021 23:27
4005,C2,PS3,Dispute,13-06-2021 23:29
4006,C2,PS3,Dispute,13-06-2021 23:31
4007,C2,PS3,Dispute,13-06-2021 23:46
4010,C2,PS3,Property Disputes,14-06-2021 07:55
4011,C2,PS3,Theft,14-06-2021 09:09
4013,C2,PS3,Domestic Violence,14-06-2021 12:14
4017,C2,PS3,Dispute,14-06-2021 14:25
4018,C2,PS3,Dispute,14-06-2021 15:27
4019,C2,PS3,Dispute,14-06-2021 15:37
4020,C2,PS3,Dispute,14-06-2021 16:46
4021,C2,PS3,Cyber Crimes,14-06-2021 17:39
4022,C2,PS3,Dispute,14-06-2021 18:52
4023,C2,PS3,Corona,14-06-2021 19:45
4024,C2,PS3,Dispute,14-06-2021 20:17
4026,C2,PS3,Dispute,14-06-2021 20:45
4027,C2,PS3,Dispute,14-06-2021 21:20
4028,C2,PS3,Crime On Phone Mobile Social Media Internet,14-06-2021 21:36
4029,C2,PS3,Crime On Phone Mobile Social Media Internet,14-06-2021 22:10
4030,C2,PS3,Domestic Violence,14-06-2021 22:21
4032,C2,PS3,Dispute,15-06-2021 00:06
4033,C2,PS3,Police Help Required By 108,15-06-2021 04:18
4034,C2,PS3,Dispute,15-06-2021 11:03
4035,C2,PS3,Child Crime,15-06-2021 12:38
4036,C2,PS3,Missing,15-06-2021 12:55
4037,C2,PS3,Information Against Police,15-06-2021 12:59
4038,C2,PS3,Domestic Violence,15-06-2021 14:24
4039,C2,PS3,Dispute,15-06-2021 19:49
4040,C2,PS3,Dispute,15-06-2021 20:08
4041,C2,PS3,Dispute,15-06-2021 20:57
4042,C2,PS3,Dispute,15-06-2021 21:17
4043,C2,PS3,Dispute,15-06-2021 21:50
4044,C2,PS3,Domestic Violence,15-06-2021 21:55
4045,C2,PS3,Female Sexual Harrassment,15-06-2021 21:58
4046,C2,PS3,Domestic Violence,15-06-2021 22:03
4047,C2,PS3,Missing,15-06-2021 22:23
4048,C2,PS3,Domestic Violence,15-06-2021 22:44
4049,C2,PS3,Domestic Violence,15-06-2021 22:46
4050,C2,PS3,Dispute,16-06-2021 01:09
4051,C2,PS3,Theft,16-06-2021 08:27
4053,C2,PS3,Animals Related,16-06-2021 12:28
4054,C2,PS3,Attempted Murder,16-06-2021 12:31
4055,C2,PS3,Accident,16-06-2021 12:47
4056,C2,PS3,Dispute,16-06-2021 13:25
4057,C2,PS3,Threat In Person,16-06-2021 14:02
4058,C2,PS3,Theft,16-06-2021 14:05
4059,C2,PS3,Threat In Person,16-06-2021 15:26
4060,C2,PS3,Dispute,16-06-2021 16:06
4061,C2,PS3,Dispute,16-06-2021 16:08
4062,C2,PS3,Domestic Violence,16-06-2021 16:37
4063,C2,PS3,Theft,16-06-2021 16:53
4064,C2,PS3,Dispute,16-06-2021 17:30
4065,C2,PS3,Threat In Person,16-06-2021 18:01
4066,C2,PS3,Animals Related,16-06-2021 18:01
4067,C2,PS3,Dispute,16-06-2021 19:27
4068,C2,PS3,Dispute,16-06-2021 19:28
4069,C2,PS3,Dispute,16-06-2021 19:42
4070,C2,PS3,Threat In Person,16-06-2021 21:44
4071,C2,PS3,Dispute,16-06-2021 23:12
4072,C2,PS3,Dispute,16-06-2021 23:13
4073,C2,PS3,Threat In Person,17-06-2021 00:17
4074,C2,PS3,Theft,17-06-2021 05:40
4075,C2,PS3,Property Disputes,17-06-2021 09:39
4076,C2,PS3,Encroachment,17-06-2021 12:38
4077,C2,PS3,Encroachment,17-06-2021 12:45
4078,C2,PS3,Threat In Person,17-06-2021 13:04
4079,C2,PS3,Differently Abled People,17-06-2021 13:26
4080,C2,PS3,Dispute,17-06-2021 17:44
4081,C2,PS3,Dispute,17-06-2021 18:01
4082,C2,PS3,Dispute,17-06-2021 20:41
4083,C2,PS3,Robbery,17-06-2021 21:19
4084,C2,PS3,Dispute,17-06-2021 21:57
4085,C2,PS3,Crime On Phone Mobile Social Media Internet,17-06-2021 22:03
4086,C2,PS3,Dispute,17-06-2021 22:18
4087,C2,PS3,Dispute,17-06-2021 22:40
4088,C2,PS3,Domestic Violence,17-06-2021 23:05
4089,C2,PS3,Dispute,17-06-2021 23:53
4090,C2,PS3,Dispute,18-06-2021 10:05
4091,C2,PS3,Domestic Violence,18-06-2021 11:52
4092,C2,PS3,Child Crime,18-06-2021 12:13
4093,C2,PS3,Threat In Person,18-06-2021 19:45
4094,C2,PS3,Robbery,18-06-2021 20:30
4095,C2,PS3,Domestic Violence,18-06-2021 21:02
4096,C2,PS3,Female Sexual Harrassment,18-06-2021 22:14
4097,C2,PS3,Domestic Violence,18-06-2021 23:17
4098,C2,PS3,Suicide,18-06-2021 23:43
4099,C2,PS3,Dispute,19-06-2021 00:10
4100,C2,PS3,Missing,19-06-2021 00:49
4101,C2,PS3,Domestic Violence,19-06-2021 04:40
4102,C2,PS3,Female Sexual Harrassment,19-06-2021 10:13
4103,C2,PS3,Dispute,19-06-2021 11:07
4104,C2,PS3,Information Against Police,19-06-2021 12:24
4106,C2,PS3,Threat In Person,19-06-2021 14:46
4107,C2,PS3,Dispute,19-06-2021 15:06
4108,C2,PS3,Dispute,19-06-2021 16:28
4109,C2,PS3,Dispute,19-06-2021 17:02
4110,C2,PS3,Dispute,19-06-2021 17:40
4111,C2,PS3,Animals Related,19-06-2021 18:24
4113,C2,PS3,Suspicious Person Information,19-06-2021 20:49
4114,C2,PS3,Threat In Person,19-06-2021 20:55
4115,C2,PS3,Missing,19-06-2021 21:50
4116,C2,PS3,Robbery,19-06-2021 21:53
4117,C2,PS3,Animals Related,20-06-2021 00:18
4118,C2,PS3,Encroachment,20-06-2021 09:58
4119,C2,PS3,Threat In Person,20-06-2021 10:56
4120,C2,PS3,Dispute,20-06-2021 11:42
4121,C2,PS3,Dispute,20-06-2021 13:10
4122,C2,PS3,Dispute,20-06-2021 13:35
4123,C2,PS3,Property Disputes,20-06-2021 14:25
4124,C2,PS3,Dispute,20-06-2021 14:58
4125,C2,PS3,Dispute,20-06-2021 14:59
4126,C2,PS3,Domestic Violence,20-06-2021 15:26
4127,C2,PS3,Dispute,20-06-2021 15:48
4128,C2,PS3,Domestic Violence,20-06-2021 16:06
4129,C2,PS3,Domestic Violence,20-06-2021 17:55
4130,C2,PS3,Dispute,20-06-2021 17:58
4131,C2,PS3,Theft,20-06-2021 18:13
4132,C2,PS3,Corona,20-06-2021 18:23
4133,C2,PS3,Threat In Person,20-06-2021 18:34
4134,C2,PS3,Dispute,20-06-2021 18:54
4135,C2,PS3,Robbery,20-06-2021 19:37
4136,C2,PS3,Threat In Person,20-06-2021 20:54
4137,C2,PS3,Domestic Violence,20-06-2021 21:35
4138,C2,PS3,Threat In Person,20-06-2021 21:41
4139,C2,PS3,Dispute,20-06-2021 22:00
4140,C2,PS3,Threat In Person,20-06-2021 22:05
4141,C2,PS3,Dispute,20-06-2021 22:45
4142,C2,PS3,Dispute,20-06-2021 23:07
4143,C2,PS3,Threat In Person,21-06-2021 00:31
4144,C2,PS3,Threat In Person,21-06-2021 01:06
4145,C2,PS3,Theft,21-06-2021 10:21
4146,C2,PS3,Dispute,21-06-2021 11:48
4147,C2,PS3,Property Disputes,21-06-2021 15:14
4148,C2,PS3,Property Disputes,21-06-2021 15:19
4149,C2,PS3,Encroachment,21-06-2021 17:22
4150,C2,PS3,Female Harrassment,21-06-2021 18:16
4151,C2,PS3,Dispute,21-06-2021 19:12
4152,C2,PS3,Suspicious Person Information,21-06-2021 21:03
4153,C2,PS3,Threat In Person,21-06-2021 21:22
4154,C2,PS3,Robbery,21-06-2021 21:25
4155,C2,PS3,Property Disputes,21-06-2021 21:38
4156,C2,PS3,Missing,21-06-2021 21:46
4157,C2,PS3,Domestic Violence,21-06-2021 22:24
4159,C2,PS3,Dispute,22-06-2021 00:03
4160,C2,PS3,Dispute,22-06-2021 01:10
4161,C2,PS3,Threat In Person,22-06-2021 01:52
4162,C2,PS3,Suspicious Person Information,22-06-2021 02:32
4163,C2,PS3,Medium Fire,22-06-2021 03:34
4164,C2,PS3,Theft,22-06-2021 07:20
4165,C2,PS3,Theft,22-06-2021 12:01
4166,C2,PS3,Missing,22-06-2021 13:49
4167,C2,PS3,Dispute,22-06-2021 15:41
4168,C2,PS3,Theft,22-06-2021 16:06
4169,C2,PS3,Theft,22-06-2021 16:51
4170,C2,PS3,Domestic Violence,22-06-2021 17:26
4171,C2,PS3,Theft,22-06-2021 17:29
4173,C2,PS3,Domestic Violence,22-06-2021 21:11
4174,C2,PS3,Domestic Violence,22-06-2021 21:55
4175,C2,PS3,Theft,22-06-2021 22:28
4176,C2,PS3,Theft,22-06-2021 22:59
4177,C2,PS3,Medium Fire,23-06-2021 01:23
4178,C2,PS3,Threat In Person,23-06-2021 11:36
4180,C2,PS3,Property Disputes,23-06-2021 12:22
4181,C2,PS3,Police Help Required By 1090,23-06-2021 15:26
4182,C2,PS3,Female Sexual Harrassment,23-06-2021 15:26
4183,C2,PS3,Suspicious Person Information,23-06-2021 17:35
4184,C2,PS3,Dispute,23-06-2021 17:51
4185,C2,PS3,Domestic Violence,23-06-2021 18:46
4186,C2,PS3,Theft,23-06-2021 18:54
4188,C2,PS3,Animals Related,23-06-2021 19:56
4189,C2,PS3,Missing,23-06-2021 20:28
4190,C2,PS3,Theft,23-06-2021 22:03
4191,C2,PS3,Dispute,23-06-2021 22:33
4192,C2,PS3,Crime On Phone Mobile Social Media Internet,23-06-2021 23:02
4193,C2,PS3,Domestic Violence,23-06-2021 23:14
4194,C2,PS3,Domestic Violence,23-06-2021 23:23
4195,C2,PS3,Theft,24-06-2021 02:48
4197,C2,PS3,Sos,24-06-2021 08:34
4198,C2,PS3,Theft,24-06-2021 10:07
4199,C2,PS3,Robbery,24-06-2021 12:37
4200,C2,PS3,Information Against Other Government Departments,24-06-2021 13:18
4201,C2,PS3,Dispute,24-06-2021 14:12
4202,C2,PS3,Dispute,24-06-2021 15:16
4203,C2,PS3,Dispute,24-06-2021 16:38
4204,C2,PS3,Dispute,24-06-2021 17:40
4205,C2,PS3,Dispute,24-06-2021 17:58
4206,C2,PS3,Female Harrassment,24-06-2021 19:50
4207,C2,PS3,Threat In Person,24-06-2021 19:54
4208,C2,PS3,Dispute,24-06-2021 20:08
4209,C2,PS3,Domestic Violence,24-06-2021 20:36
4210,C2,PS3,Domestic Violence,24-06-2021 21:21
4211,C2,PS3,Robbery,24-06-2021 21:52
4212,C2,PS3,Domestic Violence,24-06-2021 23:16
4214,C2,PS3,Domestic Violence,24-06-2021 23:53
4215,C2,PS3,Dispute,24-06-2021 23:56
4216,C2,PS3,Domestic Violence,25-06-2021 01:06
4217,C2,PS3,Dispute,25-06-2021 01:10
4218,C2,PS3,Theft,25-06-2021 07:32
4219,C2,PS3,Domestic Violence,25-06-2021 08:18
4220,C2,PS3,Threat In Person,25-06-2021 08:53
4221,C2,PS3,Theft,25-06-2021 10:23
4222,C2,PS3,Cyber Crimes,25-06-2021 12:05
4223,C2,PS3,Property Disputes,25-06-2021 12:10
4224,C2,PS3,Dispute,25-06-2021 12:50
4225,C2,PS3,Cyber Crimes,25-06-2021 14:15
4228,C2,PS3,Dispute,25-06-2021 16:12
4230,C2,PS3,Child Crime(Sexual Abuse),25-06-2021 17:31
4231,C2,PS3,Property Disputes,25-06-2021 17:46
4232,C2,PS3,Dispute,25-06-2021 17:50
4233,C2,PS3,Dispute,25-06-2021 17:51
4234,C2,PS3,Crime On Phone Mobile Social Media Internet,25-06-2021 21:06
4235,C2,PS3,Theft,25-06-2021 21:29
4236,C2,PS3,Dispute,25-06-2021 22:26
4237,C2,PS3,Threat In Person,25-06-2021 22:29
4238,C2,PS3,Dispute,25-06-2021 22:39
4239,C2,PS3,Dispute,25-06-2021 23:13
4240,C2,PS3,Domestic Violence,25-06-2021 23:24
4241,C2,PS3,Dispute,26-06-2021 01:11
4243,C2,PS3,Animals Related,26-06-2021 06:12
4244,C2,PS3,Theft,26-06-2021 08:27
4245,C2,PS3,Domestic Violence,26-06-2021 09:31
4246,C2,PS3,Robbery,26-06-2021 09:34
4247,C2,PS3,Domestic Violence,26-06-2021 10:02
4248,C2,PS3,Information Against Police,26-06-2021 12:03
4249,C2,PS3,Information Against Police,26-06-2021 12:06
4250,C2,PS3,Domestic Violence,26-06-2021 12:28
4251,C2,PS3,Dispute,26-06-2021 13:09
4252,C2,PS3,Theft,26-06-2021 14:16
4253,C2,PS3,Dispute,26-06-2021 14:27
4254,C2,PS3,Dispute,26-06-2021 14:47
4255,C2,PS3,Encroachment,26-06-2021 16:47
4256,C2,PS3,Theft,26-06-2021 16:57
4257,C2,PS3,Theft,26-06-2021 17:08
4258,C2,PS3,Theft,26-06-2021 17:25
4259,C2,PS3,Dispute,26-06-2021 17:51
4260,C2,PS3,Dispute,26-06-2021 20:23
4261,C2,PS3,Dispute,26-06-2021 20:37
4262,C2,PS3,Dispute,26-06-2021 20:40
4263,C2,PS3,Theft,26-06-2021 20:55
4264,C2,PS3,Domestic Violence,26-06-2021 21:29
4267,C2,PS3,Theft,27-06-2021 00:15
4268,C2,PS3,Cyber Crimes,27-06-2021 00:58
4269,C2,PS3,Domestic Violence,27-06-2021 01:10
4270,C2,PS3,Police Help Required By 108,27-06-2021 03:33
4271,C2,PS3,Threat In Person,27-06-2021 07:11
4273,C2,PS3,Dispute,27-06-2021 09:20
4274,C2,PS3,Domestic Violence,27-06-2021 10:35
4275,C2,PS3,Domestic Violence,27-06-2021 10:43
4276,C2,PS3,Dispute,27-06-2021 10:54
4277,C2,PS3,Dispute,27-06-2021 12:47
4278,C2,PS3,Dispute,27-06-2021 13:17
4279,C2,PS3,Information Against Police,27-06-2021 14:43
4280,C2,PS3,Information Against Police,27-06-2021 19:28
4281,C2,PS3,Information Against Police,27-06-2021 19:58
4282,C2,PS3,Corona,27-06-2021 20:04
4283,C2,PS3,Dispute,27-06-2021 20:10
4285,C2,PS3,Dispute,27-06-2021 20:51
4286,C2,PS3,Accident,27-06-2021 20:54
4287,C2,PS3,Threat In Person,27-06-2021 21:30
4288,C2,PS3,Dispute,27-06-2021 21:37
4289,C2,PS3,Property Disputes,27-06-2021 21:53
4290,C2,PS3,Domestic Violence,27-06-2021 22:15
4291,C2,PS3,Domestic Violence,27-06-2021 22:19
4292,C2,PS3,Child Crime(Sexual Abuse),27-06-2021 22:36
4293,C2,PS3,Robbery,27-06-2021 22:52
4294,C2,PS3,Property Disputes,27-06-2021 22:59
4295,C2,PS3,Dispute,27-06-2021 23:02
4296,C2,PS3,Threat In Person,27-06-2021 23:22
4297,C2,PS3,Medium Fire,27-06-2021 23:26
4298,C2,PS3,Medium Fire,27-06-2021 23:32
4300,C2,PS3,Domestic Violence,28-06-2021 00:01
4301,C2,PS3,Dispute,28-06-2021 00:39
4302,C2,PS3,Threat In Person,28-06-2021 06:40
4303,C2,PS3,Theft,28-06-2021 07:49
4305,C2,PS3,Dispute,28-06-2021 10:08
4306,C2,PS3,Dispute,28-06-2021 12:28
4307,C2,PS3,Information Against Police,28-06-2021 14:04
4308,C2,PS3,Dispute,28-06-2021 15:39
4309,C2,PS3,Domestic Violence,28-06-2021 16:28
4310,C2,PS3,Cyber Crimes,28-06-2021 18:14
4311,C2,PS3,Information Against Police,28-06-2021 18:53
4312,C2,PS3,Information Against Police,28-06-2021 18:54
4313,C2,PS3,Dispute,28-06-2021 19:12
4314,C2,PS3,Animals Related,28-06-2021 20:35
4315,C2,PS3,Female Sexual Harrassment,28-06-2021 20:52
4316,C2,PS3,Threat In Person,28-06-2021 21:57
4317,C2,PS3,Domestic Violence,28-06-2021 22:45
4318,C2,PS3,Domestic Violence,28-06-2021 22:49
4319,C2,PS3,Threat In Person,28-06-2021 22:52
4320,C2,PS3,Domestic Violence,28-06-2021 23:45
4321,C2,PS3,Dispute,28-06-2021 23:50
4322,C2,PS3,Crime On Phone Mobile Social Media Internet,29-06-2021 00:17
4323,C2,PS3,Missing,29-06-2021 04:33
4325,C2,PS3,Dispute,29-06-2021 09:03
4326,C2,PS3,Domestic Violence,29-06-2021 12:32
4327,C2,PS3,Dispute,29-06-2021 13:48
4328,C2,PS3,Domestic Violence,29-06-2021 14:51
4329,C2,PS3,Dispute,29-06-2021 16:07
4330,C2,PS3,Police Help Required By 1090,29-06-2021 17:20
4331,C2,PS3,Dispute,29-06-2021 17:29
4332,C2,PS3,Kidnap,29-06-2021 18:02
4333,C2,PS3,Domestic Violence,29-06-2021 18:15
4334,C2,PS3,Threat In Person,29-06-2021 18:59
4335,C2,PS3,Dispute,29-06-2021 19:05
4336,C2,PS3,Dispute,29-06-2021 19:14
4337,C2,PS3,Dispute,29-06-2021 19:15
4338,C2,PS3,Corona,29-06-2021 19:36
4339,C2,PS3,Domestic Violence,29-06-2021 20:22
4340,C2,PS3,Dispute,29-06-2021 20:39
4341,C2,PS3,Corona,29-06-2021 20:58
4342,C2,PS3,Domestic Violence,29-06-2021 21:06
4343,C2,PS3,Threat In Person,29-06-2021 22:03
4344,C2,PS3,Domestic Violence,30-06-2021 00:04
4345,C2,PS3,Domestic Violence,30-06-2021 00:42
4346,C2,PS3,Information Against Police,30-06-2021 01:00
4347,C2,PS3,Domestic Violence,30-06-2021 03:28
4348,C2,PS3,Missing,30-06-2021 08:03
4349,C2,PS3,Dispute,30-06-2021 08:42
4350,C2,PS3,Dispute,30-06-2021 08:59
4351,C2,PS3,Threat In Person,30-06-2021 09:00
4352,C2,PS3,Theft,30-06-2021 09:52
4353,C2,PS3,Dispute,30-06-2021 11:27
4354,C2,PS3,Theft,30-06-2021 11:49
4356,C2,PS3,Theft,30-06-2021 11:55
4357,C2,PS3,Threat In Person,30-06-2021 12:12
4358,C2,PS3,Threat In Person,30-06-2021 12:27
4359,C2,PS3,Cyber Crimes,30-06-2021 13:32
4360,C2,PS3,Dispute,30-06-2021 15:54
4361,C2,PS3,Medium Fire,30-06-2021 17:12
4362,C2,PS3,Information Against Police,30-06-2021 17:52
4363,C2,PS3,Female Harrassment,30-06-2021 19:42
4364,C2,PS3,Threat In Person,30-06-2021 19:46
4365,C2,PS3,Dispute,30-06-2021 20:49
4366,C2,PS3,Domestic Violence,30-06-2021 21:19
4367,C2,PS3,Dispute,30-06-2021 22:33
4370,C2,PS3,Information Against Police,30-06-2021 23:29
4371,C2,PS3,Female Sexual Harrassment,30-06-2021 23:32
4372,C2,PS3,Dispute,30-06-2021 23:34
4374,C2,PS3,Dispute,30-06-2021 23:57
4375,C2,PS4,Dispute,01-04-2021 00:29
4376,C2,PS4,Kidnap,01-04-2021 09:31
4377,C2,PS4,Dispute,01-04-2021 13:18
4378,C2,PS4,Dispute,01-04-2021 15:25
4379,C2,PS4,Crime On Phone Mobile Social Media Internet,01-04-2021 16:30
4380,C2,PS4,Corona,01-04-2021 18:45
4381,C2,PS4,Domestic Violence,01-04-2021 22:17
4382,C2,PS4,Missing,01-04-2021 23:37
4383,C2,PS4,Dispute,01-04-2021 23:45
4384,C2,PS4,Dispute,02-04-2021 01:20
4385,C2,PS4,Corona,02-04-2021 01:41
4386,C2,PS4,Dispute,02-04-2021 02:06
4387,C2,PS4,Dispute,02-04-2021 05:49
4388,C2,PS4,Domestic Violence,02-04-2021 06:39
4389,C2,PS4,Theft,02-04-2021 14:11
4390,C2,PS4,Dispute,02-04-2021 16:33
4391,C2,PS4,Theft,02-04-2021 22:03
4392,C2,PS4,Corona,02-04-2021 22:20
4393,C2,PS4,Threat In Person,02-04-2021 22:57
4394,C2,PS4,Dispute,02-04-2021 23:07
4395,C2,PS4,Dispute,02-04-2021 23:12
4396,C2,PS4,Threat In Person,02-04-2021 23:44
4397,C2,PS4,Female Sexual Harrassment,03-04-2021 00:41
4398,C2,PS4,Dispute,03-04-2021 00:47
4400,C2,PS4,Dispute,03-04-2021 12:07
4401,C2,PS4,Threat In Person,03-04-2021 12:36
4402,C2,PS4,Information Against Other Government Departments,03-04-2021 13:11
4403,C2,PS4,Threat In Person,03-04-2021 13:19
4404,C2,PS4,Dispute,03-04-2021 13:26
4407,C2,PS4,Information Against Police,03-04-2021 17:14
4408,C2,PS4,Crime On Phone Mobile Social Media Internet,03-04-2021 17:35
4409,C2,PS4,Crime On Phone Mobile Social Media Internet,03-04-2021 18:48
