,Circle,Police Station,Event Type,Create Date/Time
3987,C2,PS3,Animals Related,2021-06-13 14:39:51
3988,C2,PS3,Theft,2021-06-13 15:56:07
3989,C2,PS3,Dispute,2021-06-13 16:29:06
3990,C2,PS3,Dispute,2021-06-13 17:07:38
3991,C2,PS3,Threat In Person,2021-06-13 18:31:57
3992,C2,PS3,Dispute,2021-06-13 19:22:02
3993,C2,PS3,Threat In Person,2021-06-13 19:31:20
3994,C2,PS3,Domestic Violence,2021-06-13 19:49:27
3995,C2,PS3,Threat In Person,2021-06-13 20:39:32
3996,C2,PS3,Missing,2021-06-13 21:27:48
3997,C2,PS3,Dispute,2021-06-13 21:37:21
3999,C2,PS3,Dispute,2021-06-13 22:42:27
4000,C2,PS3,Domestic Violence,2021-06-13 22:44:10
4001,C2,PS3,Domestic Violence,2021-06-13 23:03:24
4002,C2,PS3,Domestic Violence,2021-06-13 23:14:27
4003,C2,PS3,Domestic Violence,2021-06-13 23:17:05
4004,C2,PS3,Police Help Required By 108,2021-06-13 23:27:54
4005,C2,PS3,Dispute,2021-06-13 23:29:20
4006,C2,PS3,Dispute,2021-06-13 23:31:10
4007,C2,PS3,Dispute,2021-06-13 23:46:10
4010,C2,PS3,Property Disputes,2021-06-14 07:55:16
4011,C2,PS3,Theft,2021-06-14 09:09:03
4013,C2,PS3,Domestic Violence,2021-06-14 12:14:24
4017,C2,PS3,Dispute,2021-06-14 14:25:56
4018,C2,PS3,Dispute,2021-06-14 15:27:44
4019,C2,PS3,Dispute,2021-06-14 15:37:42
4020,C2,PS3,Dispute,2021-06-14 16:46:01
4021,C2,PS3,Cyber Crimes,2021-06-14 17:39:43
4022,C2,PS3,Dispute,2021-06-14 18:52:22
4024,C2,PS3,Dispute,2021-06-14 20:17:04
4026,C2,PS3,Dispute,2021-06-14 20:45:22
4027,C2,PS3,Dispute,2021-06-14 21:20:32
4028,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-06-14 21:36:41
4029,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-06-14 22:10:48
4030,C2,PS3,Domestic Violence,2021-06-14 22:21:00
4032,C2,PS3,Dispute,2021-06-15 00:06:13
4033,C2,PS3,Police Help Required By 108,2021-06-15 04:18:30
4034,C2,PS3,Dispute,2021-06-15 11:03:10
4035,C2,PS3,Child Crime,2021-06-15 12:38:48
4036,C2,PS3,Missing,2021-06-15 12:55:47
4037,C2,PS3,Information Against Police,2021-06-15 12:59:50
4038,C2,PS3,Domestic Violence,2021-06-15 14:24:05
4039,C2,PS3,Dispute,2021-06-15 19:49:23
4040,C2,PS3,Dispute,2021-06-15 20:08:01
4041,C2,PS3,Dispute,2021-06-15 20:57:48
4042,C2,PS3,Dispute,2021-06-15 21:17:32
4043,C2,PS3,Dispute,2021-06-15 21:50:25
4044,C2,PS3,Domestic Violence,2021-06-15 21:55:44
4045,C2,PS3,Female Sexual Harrassment,2021-06-15 21:58:26
4046,C2,PS3,Domestic Violence,2021-06-15 22:03:35
4047,C2,PS3,Missing,2021-06-15 22:23:15
4048,C2,PS3,Domestic Violence,2021-06-15 22:44:44
4049,C2,PS3,Domestic Violence,2021-06-15 22:46:15
4050,C2,PS3,Dispute,2021-06-16 01:09:23
4051,C2,PS3,Theft,2021-06-16 08:27:10
4053,C2,PS3,Animals Related,2021-06-16 12:28:42
4054,C2,PS3,Attempted Murder,2021-06-16 12:31:33
4055,C2,PS3,Accident,2021-06-16 12:47:17
4056,C2,PS3,Dispute,2021-06-16 13:25:17
4057,C2,PS3,Threat In Person,2021-06-16 14:02:52
4058,C2,PS3,Theft,2021-06-16 14:05:51
4059,C2,PS3,Threat In Person,2021-06-16 15:26:02
4060,C2,PS3,Dispute,2021-06-16 16:06:10
4061,C2,PS3,Dispute,2021-06-16 16:08:06
4062,C2,PS3,Domestic Violence,2021-06-16 16:37:03
4063,C2,PS3,Theft,2021-06-16 16:53:44
4064,C2,PS3,Dispute,2021-06-16 17:30:31
4065,C2,PS3,Threat In Person,2021-06-16 18:01:15
4066,C2,PS3,Animals Related,2021-06-16 18:01:21
4067,C2,PS3,Dispute,2021-06-16 19:27:20
4068,C2,PS3,Dispute,2021-06-16 19:28:56
4069,C2,PS3,Dispute,2021-06-16 19:42:11
4070,C2,PS3,Threat In Person,2021-06-16 21:44:09
4071,C2,PS3,Dispute,2021-06-16 23:12:00
4072,C2,PS3,Dispute,2021-06-16 23:13:56
4073,C2,PS3,Threat In Person,2021-06-17 00:17:26
4074,C2,PS3,Theft,2021-06-17 05:40:36
4075,C2,PS3,Property Disputes,2021-06-17 09:39:03
4076,C2,PS3,Encroachment,2021-06-17 12:38:09
4077,C2,PS3,Encroachment,2021-06-17 12:45:25
4078,C2,PS3,Threat In Person,2021-06-17 13:04:53
4079,C2,PS3,Differently Abled People,2021-06-17 13:26:21
4080,C2,PS3,Dispute,2021-06-17 17:44:24
4081,C2,PS3,Dispute,2021-06-17 18:01:15
4082,C2,PS3,Dispute,2021-06-17 20:41:41
4083,C2,PS3,Robbery,2021-06-17 21:19:57
4084,C2,PS3,Dispute,2021-06-17 21:57:17
4085,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-06-17 22:03:55
4086,C2,PS3,Dispute,2021-06-17 22:18:56
4087,C2,PS3,Dispute,2021-06-17 22:40:58
4088,C2,PS3,Domestic Violence,2021-06-17 23:05:16
4089,C2,PS3,Dispute,2021-06-17 23:53:29
4090,C2,PS3,Dispute,2021-06-18 10:05:57
4091,C2,PS3,Domestic Violence,2021-06-18 11:52:43
4092,C2,PS3,Child Crime,2021-06-18 12:13:25
4093,C2,PS3,Threat In Person,2021-06-18 19:45:36
4094,C2,PS3,Robbery,2021-06-18 20:30:29
4095,C2,PS3,Domestic Violence,2021-06-18 21:02:21
4096,C2,PS3,Female Sexual Harrassment,2021-06-18 22:14:52
4097,C2,PS3,Domestic Violence,2021-06-18 23:17:56
4098,C2,PS3,Suicide,2021-06-18 23:43:04
4099,C2,PS3,Dispute,2021-06-19 00:10:16
4100,C2,PS3,Missing,2021-06-19 00:49:54
4101,C2,PS3,Domestic Violence,2021-06-19 04:40:27
4102,C2,PS3,Female Sexual Harrassment,2021-06-19 10:13:49
4103,C2,PS3,Dispute,2021-06-19 11:07:42
4104,C2,PS3,Information Against Police,2021-06-19 12:24:28
4106,C2,PS3,Threat In Person,2021-06-19 14:46:53
4107,C2,PS3,Dispute,2021-06-19 15:06:15
4108,C2,PS3,Dispute,2021-06-19 16:28:45
4109,C2,PS3,Dispute,2021-06-19 17:02:55
4110,C2,PS3,Dispute,2021-06-19 17:40:00
4111,C2,PS3,Animals Related,2021-06-19 18:24:17
4113,C2,PS3,Suspicious Person Information,2021-06-19 20:49:38
4114,C2,PS3,Threat In Person,2021-06-19 20:55:59
4115,C2,PS3,Missing,2021-06-19 21:50:03
4116,C2,PS3,Robbery,2021-06-19 21:53:46
4117,C2,PS3,Animals Related,2021-06-20 00:18:46
4118,C2,PS3,Encroachment,2021-06-20 09:58:26
4119,C2,PS3,Threat In Person,2021-06-20 10:56:34
4120,C2,PS3,Dispute,2021-06-20 11:42:53
4121,C2,PS3,Dispute,2021-06-20 13:10:20
4122,C2,PS3,Dispute,2021-06-20 13:35:05
4123,C2,PS3,Property Disputes,2021-06-20 14:25:06
4124,C2,PS3,Dispute,2021-06-20 14:58:04
4125,C2,PS3,Dispute,2021-06-20 14:59:58
4126,C2,PS3,Domestic Violence,2021-06-20 15:26:45
4127,C2,PS3,Dispute,2021-06-20 15:48:57
4128,C2,PS3,Domestic Violence,2021-06-20 16:06:49
4129,C2,PS3,Domestic Violence,2021-06-20 17:55:10
4130,C2,PS3,Dispute,2021-06-20 17:58:58
4131,C2,PS3,Theft,2021-06-20 18:13:09
4133,C2,PS3,Threat In Person,2021-06-20 18:34:49
4134,C2,PS3,Dispute,2021-06-20 18:54:19
4135,C2,PS3,Robbery,2021-06-20 19:37:22
4136,C2,PS3,Threat In Person,2021-06-20 20:54:53
4137,C2,PS3,Domestic Violence,2021-06-20 21:35:54
4138,C2,PS3,Threat In Person,2021-06-20 21:41:53
4139,C2,PS3,Dispute,2021-06-20 22:00:23
4140,C2,PS3,Threat In Person,2021-06-20 22:05:13
4141,C2,PS3,Dispute,2021-06-20 22:45:31
4142,C2,PS3,Dispute,2021-06-20 23:07:10
4143,C2,PS3,Threat In Person,2021-06-21 00:31:24
4144,C2,PS3,Threat In Person,2021-06-21 01:06:04
4145,C2,PS3,Theft,2021-06-21 10:21:44
4146,C2,PS3,Dispute,2021-06-21 11:48:59
4147,C2,PS3,Property Disputes,2021-06-21 15:14:50
4148,C2,PS3,Property Disputes,2021-06-21 15:19:55
4149,C2,PS3,Encroachment,2021-06-21 17:22:57
4150,C2,PS3,Female Harrassment,2021-06-21 18:16:05
4151,C2,PS3,Dispute,2021-06-21 19:12:24
4152,C2,PS3,Suspicious Person Information,2021-06-21 21:03:36
4153,C2,PS3,Threat In Person,2021-06-21 21:22:30
4154,C2,PS3,Robbery,2021-06-21 21:25:21
4155,C2,PS3,Property Disputes,2021-06-21 21:38:28
4156,C2,PS3,Missing,2021-06-21 21:46:13
4157,C2,PS3,Domestic Violence,2021-06-21 22:24:42
4159,C2,PS3,Dispute,2021-06-22 00:03:04
4160,C2,PS3,Dispute,2021-06-22 01:10:16
4161,C2,PS3,Threat In Person,2021-06-22 01:52:30
4162,C2,PS3,Suspicious Person Information,2021-06-22 02:32:57
4163,C2,PS3,Medium Fire,2021-06-22 03:34:58
4164,C2,PS3,Theft,2021-06-22 07:20:14
4165,C2,PS3,Theft,2021-06-22 12:01:02
4166,C2,PS3,Missing,2021-06-22 13:49:10
4167,C2,PS3,Dispute,2021-06-22 15:41:37
4168,C2,PS3,Theft,2021-06-22 16:06:58
4169,C2,PS3,Theft,2021-06-22 16:51:26
4170,C2,PS3,Domestic Violence,2021-06-22 17:26:44
4171,C2,PS3,Theft,2021-06-22 17:29:09
4173,C2,PS3,Domestic Violence,2021-06-22 21:11:42
4174,C2,PS3,Domestic Violence,2021-06-22 21:55:32
4175,C2,PS3,Theft,2021-06-22 22:28:18
4176,C2,PS3,Theft,2021-06-22 22:59:48
4177,C2,PS3,Medium Fire,2021-06-23 01:23:46
4178,C2,PS3,Threat In Person,2021-06-23 11:36:01
4180,C2,PS3,Property Disputes,2021-06-23 12:22:21
4181,C2,PS3,Police Help Required By 1090,2021-06-23 15:26:10
4182,C2,PS3,Female Sexual Harrassment,2021-06-23 15:26:36
4183,C2,PS3,Suspicious Person Information,2021-06-23 17:35:44
4184,C2,PS3,Dispute,2021-06-23 17:51:12
4185,C2,PS3,Domestic Violence,2021-06-23 18:46:42
4186,C2,PS3,Theft,2021-06-23 18:54:44
4188,C2,PS3,Animals Related,2021-06-23 19:56:07
4189,C2,PS3,Missing,2021-06-23 20:28:08
4190,C2,PS3,Theft,2021-06-23 22:03:10
4191,C2,PS3,Dispute,2021-06-23 22:33:57
4192,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-06-23 23:02:11
4193,C2,PS3,Domestic Violence,2021-06-23 23:14:18
4194,C2,PS3,Domestic Violence,2021-06-23 23:23:34
4195,C2,PS3,Theft,2021-06-24 02:48:15
4197,C2,PS3,Sos,2021-06-24 08:34:23
4198,C2,PS3,Theft,2021-06-24 10:07:11
4199,C2,PS3,Robbery,2021-06-24 12:37:36
4200,C2,PS3,Information Against Other Government Departments,2021-06-24 13:18:11
4201,C2,PS3,Dispute,2021-06-24 14:12:01
4202,C2,PS3,Dispute,2021-06-24 15:16:33
4203,C2,PS3,Dispute,2021-06-24 16:38:56
4204,C2,PS3,Dispute,2021-06-24 17:40:07
4205,C2,PS3,Dispute,2021-06-24 17:58:34
4206,C2,PS3,Female Harrassment,2021-06-24 19:50:03
4207,C2,PS3,Threat In Person,2021-06-24 19:54:55
4208,C2,PS3,Dispute,2021-06-24 20:08:33
4209,C2,PS3,Domestic Violence,2021-06-24 20:36:27
4210,C2,PS3,Domestic Violence,2021-06-24 21:21:06
4211,C2,PS3,Robbery,2021-06-24 21:52:37
4212,C2,PS3,Domestic Violence,2021-06-24 23:16:32
4214,C2,PS3,Domestic Violence,2021-06-24 23:53:23
4215,C2,PS3,Dispute,2021-06-24 23:56:46
4216,C2,PS3,Domestic Violence,2021-06-25 01:06:36
4217,C2,PS3,Dispute,2021-06-25 01:10:47
4218,C2,PS3,Theft,2021-06-25 07:32:05
4219,C2,PS3,Domestic Violence,2021-06-25 08:18:39
4220,C2,PS3,Threat In Person,2021-06-25 08:53:17
4221,C2,PS3,Theft,2021-06-25 10:23:16
4222,C2,PS3,Cyber Crimes,2021-06-25 12:05:12
4223,C2,PS3,Property Disputes,2021-06-25 12:10:54
4224,C2,PS3,Dispute,2021-06-25 12:50:46
4225,C2,PS3,Cyber Crimes,2021-06-25 14:15:17
4228,C2,PS3,Dispute,2021-06-25 16:12:42
4230,C2,PS3,Child Crime(Sexual Abuse),2021-06-25 17:31:51
4231,C2,PS3,Property Disputes,2021-06-25 17:46:19
4232,C2,PS3,Dispute,2021-06-25 17:50:29
4233,C2,PS3,Dispute,2021-06-25 17:51:50
4234,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-06-25 21:06:50
4235,C2,PS3,Theft,2021-06-25 21:29:39
4236,C2,PS3,Dispute,2021-06-25 22:26:12
4237,C2,PS3,Threat In Person,2021-06-25 22:29:55
4238,C2,PS3,Dispute,2021-06-25 22:39:17
4239,C2,PS3,Dispute,2021-06-25 23:13:49
4240,C2,PS3,Domestic Violence,2021-06-25 23:24:38
4241,C2,PS3,Dispute,2021-06-26 01:11:18
4243,C2,PS3,Animals Related,2021-06-26 06:12:35
4244,C2,PS3,Theft,2021-06-26 08:27:09
4245,C2,PS3,Domestic Violence,2021-06-26 09:31:01
4246,C2,PS3,Robbery,2021-06-26 09:34:03
4247,C2,PS3,Domestic Violence,2021-06-26 10:02:41
4248,C2,PS3,Information Against Police,2021-06-26 12:03:46
4249,C2,PS3,Information Against Police,2021-06-26 12:06:00
4250,C2,PS3,Domestic Violence,2021-06-26 12:28:57
4251,C2,PS3,Dispute,2021-06-26 13:09:44
4252,C2,PS3,Theft,2021-06-26 14:16:46
4253,C2,PS3,Dispute,2021-06-26 14:27:05
4254,C2,PS3,Dispute,2021-06-26 14:47:41
4255,C2,PS3,Encroachment,2021-06-26 16:47:26
4256,C2,PS3,Theft,2021-06-26 16:57:34
4257,C2,PS3,Theft,2021-06-26 17:08:17
4258,C2,PS3,Theft,2021-06-26 17:25:23
4259,C2,PS3,Dispute,2021-06-26 17:51:34
4260,C2,PS3,Dispute,2021-06-26 20:23:30
4261,C2,PS3,Dispute,2021-06-26 20:37:48
4262,C2,PS3,Dispute,2021-06-26 20:40:07
4263,C2,PS3,Theft,2021-06-26 20:55:16
4264,C2,PS3,Domestic Violence,2021-06-26 21:29:45
4267,C2,PS3,Theft,2021-06-27 00:15:12
4268,C2,PS3,Cyber Crimes,2021-06-27 00:58:17
4269,C2,PS3,Domestic Violence,2021-06-27 01:10:28
4270,C2,PS3,Police Help Required By 108,2021-06-27 03:33:57
4271,C2,PS3,Threat In Person,2021-06-27 07:11:48
4273,C2,PS3,Dispute,2021-06-27 09:20:17
4274,C2,PS3,Domestic Violence,2021-06-27 10:35:07
4275,C2,PS3,Domestic Violence,2021-06-27 10:43:10
4276,C2,PS3,Dispute,2021-06-27 10:54:46
4277,C2,PS3,Dispute,2021-06-27 12:47:18
4278,C2,PS3,Dispute,2021-06-27 13:17:00
4279,C2,PS3,Information Against Police,2021-06-27 14:43:43
4280,C2,PS3,Information Against Police,2021-06-27 19:28:08
4281,C2,PS3,Information Against Police,2021-06-27 19:58:12
4283,C2,PS3,Dispute,2021-06-27 20:10:12
4285,C2,PS3,Dispute,2021-06-27 20:51:18
4286,C2,PS3,Accident,2021-06-27 20:54:12
4287,C2,PS3,Threat In Person,2021-06-27 21:30:55
4288,C2,PS3,Dispute,2021-06-27 21:37:35
4289,C2,PS3,Property Disputes,2021-06-27 21:53:06
4290,C2,PS3,Domestic Violence,2021-06-27 22:15:46
4291,C2,PS3,Domestic Violence,2021-06-27 22:19:56
4292,C2,PS3,Child Crime(Sexual Abuse),2021-06-27 22:36:32
4293,C2,PS3,Robbery,2021-06-27 22:52:13
4294,C2,PS3,Property Disputes,2021-06-27 22:59:46
4295,C2,PS3,Dispute,2021-06-27 23:02:24
4296,C2,PS3,Threat In Person,2021-06-27 23:22:12
4297,C2,PS3,Medium Fire,2021-06-27 23:26:32
4298,C2,PS3,Medium Fire,2021-06-27 23:32:09
4300,C2,PS3,Domestic Violence,2021-06-28 00:01:33
4301,C2,PS3,Dispute,2021-06-28 00:39:00
4302,C2,PS3,Threat In Person,2021-06-28 06:40:51
4303,C2,PS3,Theft,2021-06-28 07:49:49
4305,C2,PS3,Dispute,2021-06-28 10:08:27
4306,C2,PS3,Dispute,2021-06-28 12:28:16
4307,C2,PS3,Information Against Police,2021-06-28 14:04:47
4308,C2,PS3,Dispute,2021-06-28 15:39:52
4309,C2,PS3,Domestic Violence,2021-06-28 16:28:14
4310,C2,PS3,Cyber Crimes,2021-06-28 18:14:54
4311,C2,PS3,Information Against Police,2021-06-28 18:53:36
4312,C2,PS3,Information Against Police,2021-06-28 18:54:53
4313,C2,PS3,Dispute,2021-06-28 19:12:05
4314,C2,PS3,Animals Related,2021-06-28 20:35:52
4315,C2,PS3,Female Sexual Harrassment,2021-06-28 20:52:32
4316,C2,PS3,Threat In Person,2021-06-28 21:57:22
4317,C2,PS3,Domestic Violence,2021-06-28 22:45:54
4318,C2,PS3,Domestic Violence,2021-06-28 22:49:53
4319,C2,PS3,Threat In Person,2021-06-28 22:52:42
4320,C2,PS3,Domestic Violence,2021-06-28 23:45:51
4321,C2,PS3,Dispute,2021-06-28 23:50:23
4322,C2,PS3,Crime On Phone Mobile Social Media Internet,2021-06-29 00:17:43
4323,C2,PS3,Missing,2021-06-29 04:33:54
4325,C2,PS3,Dispute,2021-06-29 09:03:07
4326,C2,PS3,Domestic Violence,2021-06-29 12:32:43
4327,C2,PS3,Dispute,2021-06-29 13:48:22
4328,C2,PS3,Domestic Violence,2021-06-29 14:51:46
4329,C2,PS3,Dispute,2021-06-29 16:07:40
4330,C2,PS3,Police Help Required By 1090,2021-06-29 17:20:14
4331,C2,PS3,Dispute,2021-06-29 17:29:40
4332,C2,PS3,Kidnap,2021-06-29 18:02:00
4333,C2,PS3,Domestic Violence,2021-06-29 18:15:39
4334,C2,PS3,Threat In Person,2021-06-29 18:59:16
4335,C2,PS3,Dispute,2021-06-29 19:05:23
4336,C2,PS3,Dispute,2021-06-29 19:14:28
4337,C2,PS3,Dispute,2021-06-29 19:15:15
4339,C2,PS3,Domestic Violence,2021-06-29 20:22:36
4340,C2,PS3,Dispute,2021-06-29 20:39:11
4342,C2,PS3,Domestic Violence,2021-06-29 21:06:22
4343,C2,PS3,Threat In Person,2021-06-29 22:03:41
4344,C2,PS3,Domestic Violence,2021-06-30 00:04:30
4345,C2,PS3,Domestic Violence,2021-06-30 00:42:26
4346,C2,PS3,Information Against Police,2021-06-30 01:00:10
4347,C2,PS3,Domestic Violence,2021-06-30 03:28:12
4348,C2,PS3,Missing,2021-06-30 08:03:46
4349,C2,PS3,Dispute,2021-06-30 08:42:52
4350,C2,PS3,Dispute,2021-06-30 08:59:26
4351,C2,PS3,Threat In Person,2021-06-30 09:00:08
4352,C2,PS3,Theft,2021-06-30 09:52:58
4353,C2,PS3,Dispute,2021-06-30 11:27:42
4354,C2,PS3,Theft,2021-06-30 11:49:48
4356,C2,PS3,Theft,2021-06-30 11:55:25
4357,C2,PS3,Threat In Person,2021-06-30 12:12:36
4358,C2,PS3,Threat In Person,2021-06-30 12:27:33
4359,C2,PS3,Cyber Crimes,2021-06-30 13:32:57
4360,C2,PS3,Dispute,2021-06-30 15:54:30
4361,C2,PS3,Medium Fire,2021-06-30 17:12:42
4362,C2,PS3,Information Against Police,2021-06-30 17:52:56
4363,C2,PS3,Female Harrassment,2021-06-30 19:42:28
4364,C2,PS3,Threat In Person,2021-06-30 19:46:29
4365,C2,PS3,Dispute,2021-06-30 20:49:17
4366,C2,PS3,Domestic Violence,2021-06-30 21:19:16
4367,C2,PS3,Dispute,2021-06-30 22:33:54
4370,C2,PS3,Information Against Police,2021-06-30 23:29:35
4371,C2,PS3,Female Sexual Harrassment,2021-06-30 23:32:30
4372,C2,PS3,Dispute,2021-06-30 23:34:10
4374,C2,PS3,Dispute,2021-06-30 23:57:06
4375,C2,PS4,Dispute,2021-04-01 00:29:00
4376,C2,PS4,Kidnap,2021-04-01 09:31:00
4377,C2,PS4,Dispute,2021-04-01 13:18:00
4378,C2,PS4,Dispute,2021-04-01 15:25:00
4379,C2,PS4,Crime On Phone Mobile Social Media Internet,2021-04-01 16:30:00
4381,C2,PS4,Domestic Violence,2021-04-01 22:17:00
4382,C2,PS4,Missing,2021-04-01 23:37:00
4383,C2,PS4,Dispute,2021-04-01 23:45:00
4384,C2,PS4,Dispute,2021-04-02 01:20:00
4386,C2,PS4,Dispute,2021-04-02 02:06:00
4387,C2,PS4,Dispute,2021-04-02 05:49:00
4388,C2,PS4,Domestic Violence,2021-04-02 06:39:00
4389,C2,PS4,Theft,2021-04-02 14:11:00
4390,C2,PS4,Dispute,2021-04-02 16:33:00
4391,C2,PS4,Theft,2021-04-02 22:03:00
4393,C2,PS4,Threat In Person,2021-04-02 22:57:00
4394,C2,PS4,Dispute,2021-04-02 23:07:00
4395,C2,PS4,Dispute,2021-04-02 23:12:00
4396,C2,PS4,Threat In Person,2021-04-02 23:44:00
4397,C2,PS4,Female Sexual Harrassment,2021-04-03 00:41:00
4398,C2,PS4,Dispute,2021-04-03 00:47:00
4400,C2,PS4,Dispute,2021-04-03 12:07:00
4401,C2,PS4,Threat In Person,2021-04-03 12:36:00
4402,C2,PS4,Information Against Other Government Departments,2021-04-03 13:11:00
4403,C2,PS4,Threat In Person,2021-04-03 13:19:00
4404,C2,PS4,Dispute,2021-04-03 13:26:00
4407,C2,PS4,Information Against Police,2021-04-03 17:14:00
4408,C2,PS4,Crime On Phone Mobile Social Media Internet,2021-04-03 17:35:00
4409,C2,PS4,Crime On Phone Mobile Social Media Internet,2021-04-03 18:48:00
4410,C2,PS4,Differently Abled People,2021-04-03 18:54:00
4411,C2,PS4,Information Against Other Government Departments,2021-04-03 20:14:00
4412,C2,PS4,Theft,2021-04-03 22:37:00
4413,C2,PS4,Dispute,2021-04-04 01:20:00
4415,C2,PS4,Female Sexual Harrassment,2021-04-04 02:46:00
4417,C2,PS4,Dispute,2021-04-04 11:51:00
4418,C2,PS4,Dispute,2021-04-04 12:25:00
4419,C2,PS4,Information Against Other Government Departments,2021-04-04 15:32:00
4420,C2,PS4,Information Against Police,2021-04-04 15:34:00
4421,C2,PS4,Dispute,2021-04-04 15:54:00
4422,C2,PS4,Theft,2021-04-04 16:36:00
4423,C2,PS4,Dispute,2021-04-04 19:43:00
4424,C2,PS4,Female Sexual Harrassment,2021-04-04 21:40:00
4425,C2,PS4,Dispute,2021-04-04 21:45:00
4426,C2,PS4,Threat In Person,2021-04-04 22:16:00
4428,C2,PS4,Robbery,2021-04-05 00:26:00
4429,C2,PS4,Theft,2021-04-05 06:00:00
4430,C2,PS4,Small Fire,2021-04-05 07:19:00
4431,C2,PS4,Theft,2021-04-05 09:53:00
4432,C2,PS4,Dispute,2021-04-05 10:16:00
4433,C2,PS4,Traffic Jam,2021-04-05 12:50:00
4434,C2,PS4,Traffic Jam,2021-04-05 13:02:00
4435,C2,PS4,Police Help Required By 1090,2021-04-05 13:37:00
4436,C2,PS4,Domestic Violence,2021-04-05 14:01:00
4437,C2,PS4,Crime On Phone Mobile Social Media Internet,2021-04-05 14:02:00
4438,C2,PS4,Dispute,2021-04-05 15:37:00
4440,C2,PS4,Threat In Person,2021-04-05 17:06:00
4441,C2,PS4,Threat In Person,2021-04-05 17:18:00
4442,C2,PS4,Theft,2021-04-05 17:51:00
4443,C2,PS4,Information Against Police,2021-04-05 18:16:00
4444,C2,PS4,Missing,2021-04-05 19:16:00
4446,C2,PS4,Information Against Police,2021-04-05 22:13:00
4447,C2,PS4,Theft,2021-04-06 07:57:00
4448,C2,PS4,Dispute,2021-04-06 10:46:00
4449,C2,PS4,Dispute,2021-04-06 11:22:00
4450,C2,PS4,Dispute,2021-04-06 13:52:00
4452,C2,PS4,Crime On Phone Mobile Social Media Internet,2021-04-06 15:18:00
4453,C2,PS4,Dispute,2021-04-06 15:41:00
4454,C2,PS4,Crime On Phone Mobile Social Media Internet,2021-04-06 16:09:00
4455,C2,PS4,Dispute,2021-04-06 16:50:00
4457,C2,PS4,Sos,2021-04-06 21:03:00
4458,C2,PS4,Domestic Violence,2021-04-06 22:10:00
4459,C2,PS4,Dispute,2021-04-06 22:17:00
4460,C2,PS4,Dispute,2021-04-06 23:51:00
4461,C2,PS4,Information Against Police,2021-04-07 02:57:00
4462,C2,PS4,Dispute,2021-04-07 12:26:00
4463,C2,PS4,Missing,2021-04-07 14:45:00
4464,C2,PS4,Missing,2021-04-07 23:32:00
4465,C2,PS4,Missing,2021-04-07 23:35:00
4466,C2,PS4,Theft,2021-04-08 00:01:00
4467,C2,PS4,Missing,2021-04-08 00:16:00
4468,C2,PS4,Dispute,2021-04-08 03:33:00
4469,C2,PS4,Theft,2021-04-08 06:17:00
4470,C2,PS4,Suicide,2021-04-08 07:29:00
4472,C2,PS4,Property Disputes,2021-04-08 09:59:00
4473,C2,PS4,Threat In Person,2021-04-08 11:50:00
4475,C2,PS4,Domestic Violence,2021-04-08 12:10:00
4477,C2,PS4,Property Disputes,2021-04-08 13:40:00
4478,C2,PS4,Dispute,2021-04-08 13:42:00
4479,C2,PS4,Dispute,2021-04-08 14:45:00
4480,C2,PS4,Found Deadbody,2021-04-08 16:29:00
4481,C2,PS4,Dispute,2021-04-08 21:06:00
4482,C2,PS4,Theft,2021-04-08 22:12:00
4483,C2,PS4,Theft,2021-04-08 22:14:00
4484,C2,PS4,Dispute,2021-04-08 22:26:00
4485,C2,PS4,Robbery,2021-04-08 23:41:00
4486,C2,PS4,Crime On Phone Mobile Social Media Internet,2021-04-09 00:16:00
4487,C2,PS4,Dispute,2021-04-09 10:26:00
4488,C2,PS4,Theft,2021-04-09 10:38:00
4489,C2,PS4,Dispute,2021-04-09 10:50:00
4490,C2,PS4,Robbery,2021-04-09 11:29:00
4491,C2,PS4,Theft,2021-04-09 12:05:00
4492,C2,PS4,Dispute,2021-04-09 12:37:00
4493,C2,PS4,Kidnap,2021-04-09 12:49:00
4494,C2,PS4,Dispute,2021-04-09 12:55:00
4495,C2,PS4,Dispute,2021-04-09 15:21:00
4496,C2,PS4,Theft,2021-04-09 17:55:00
4497,C2,PS4,Threat In Person,2021-04-09 23:38:00
4498,C2,PS4,Theft,2021-04-10 07:14:00
4499,C2,PS4,Theft,2021-04-10 09:16:00
4500,C2,PS4,Theft,2021-04-10 09:23:00
4501,C2,PS4,Dispute,2021-04-10 11:10:00
4502,C2,PS4,Dispute,2021-04-10 11:55:00
4503,C2,PS4,Dispute,2021-04-10 16:51:00
4504,C2,PS4,Threat In Person,2021-04-10 17:34:00
4505,C2,PS4,Domestic Violence,2021-04-10 20:08:00
4506,C2,PS4,Dispute,2021-04-10 20:45:00
4507,C2,PS4,Threat In Person,2021-04-10 21:08:00
4508,C2,PS4,Domestic Violence,2021-04-10 21:56:00
4509,C2,PS4,Dispute,2021-04-10 21:57:00
4510,C2,PS4,Dispute,2021-04-10 22:09:00
4512,C2,PS4,Information Against Other Government Departments,2021-04-11 04:51:00
4516,C2,PS4,Dispute,2021-04-11 08:52:00
4518,C2,PS4,Dispute,2021-04-11 14:17:00
